Power_On_Hours,Total_TBW_TB,Total_TBR_TB,Temperature_C,Percent_Life_Used,Media_Errors,Unsafe_Shutdowns,CRC_Errors,Read_Error_Rate,Failure_Mode,Failure_Flag
5969,103.94,448.37,32.83,27.47,0,2,0,0,0,0
20783,1980.05,2701.06,38.85,72.61,13,3,1,25,5,1
2004,1020.02,19.86,53.11,50.21,0,0,0,0,0,0
13038,279.94,579.75,37.7,41.19,0,0,0,0,0,0
31459,4630.65,2396.31,41.43,141.62,2,4,2,1,1,1
1421,1748.86,717.72,59.72,83.76,3,3,20,9,4,1
16311,1842.53,746.31,38.56,60.27,0,2,18,2,4,1
49429,2274.99,4051.93,67.5,106.15,2,0,2,2,1,1
4794,23.72,66.71,31.15,64.0,6,13,1,5,3,1
8075,2798.93,2395.17,76.56,134.93,13,6,1,35,5,1
2530,740.6,562.53,39.32,41.73,4,11,1,3,3,1
39601,872.94,3401.64,43.49,116.33,1,2,1,0,1,1
26725,2388.64,3774.38,67.92,110.42,3,3,2,4,1,1
2428,1923.22,1713.67,44.06,34.86,1,0,13,5,4,1
1840,167.19,534.97,36.58,17.21,4,9,0,3,3,1
6242,129.19,291.17,32.04,23.33,6,5,2,3,3,1
1017,195.89,639.58,42.98,14.35,0,1,0,0,0,0
3118,548.87,44.46,60.11,37.86,10,10,3,6,3,1
686,372.69,226.65,41.6,87.19,2,9,1,7,3,1
10613,2260.21,621.41,43.48,77.47,9,9,2,23,5,1
2929,423.19,164.22,52.04,29.97,2,11,2,2,3,1
6782,1815.35,695.8,26.83,82.99,0,1,15,5,4,1
25842,1965.13,2182.65,64.13,116.78,14,6,1,13,5,1
20890,1107.91,1680.92,76.11,41.82,2,2,0,2,2,1
21685,863.54,1651.5,94.3,68.42,0,0,0,0,2,1
14888,218.61,693.1,31.03,42.87,0,0,0,0,0,0
8483,1079.08,405.52,34.8,0.86,0,2,0,0,0,0
34269,1832.63,3494.67,60.05,133.48,1,4,2,2,1,1
40766,3041.63,2917.0,69.48,83.55,3,2,0,1,1,1
3254,279.12,414.3,46.54,89.11,1,10,2,4,3,1
24067,524.12,2610.79,63.1,54.49,16,3,4,23,5,1
4976,599.09,281.05,46.09,65.59,6,8,2,4,3,1
8970,2519.74,1424.74,51.2,105.15,15,3,1,17,5,1
9790,1657.29,682.73,91.07,51.28,1,3,1,1,2,1
20817,1357.8,101.41,79.75,54.05,1,2,3,3,2,1
10344,1305.27,434.94,53.05,87.24,14,6,1,17,5,1
16924,4217.24,3012.53,69.34,116.1,2,3,2,5,1,1
623,265.99,597.03,52.73,74.62,1,4,26,12,4,1
39901,4385.37,4076.18,52.01,91.49,4,2,2,2,1,1
41988,4669.94,3050.25,61.25,87.61,1,0,1,0,1,1
17550,1460.26,317.8,69.36,60.46,2,1,16,7,4,1
2646,737.28,943.11,47.62,122.51,14,2,2,22,5,1
17825,3961.22,1267.45,69.04,118.61,3,3,2,1,1,1
7916,2142.09,1208.88,97.39,111.63,2,0,1,2,2,1
3199,1037.09,627.07,34.93,5.08,0,0,0,0,0,0
5193,409.49,1788.43,76.14,125.21,19,5,4,18,5,1
2024,46.05,772.94,43.65,48.11,0,0,0,0,0,0
22530,2126.3,3641.39,63.48,131.22,6,3,0,3,1,1
19232,1772.26,1953.84,94.07,95.02,1,0,1,2,2,1
14667,1138.25,450.79,48.66,51.17,0,1,0,0,0,0
20970,1480.83,2047.72,75.99,109.01,14,2,1,21,5,1
5757,194.0,677.1,29.16,89.15,9,5,2,1,3,1
3378,344.44,715.83,25.34,32.7,0,1,0,0,0,0
1105,349.88,1418.56,37.53,67.07,1,2,22,5,4,1
4535,536.6,475.33,64.26,66.43,5,7,1,0,3,1
48288,2391.92,2670.48,74.16,117.47,4,4,2,1,1,1
4774,487.99,198.13,63.15,36.77,2,14,1,1,3,1
10169,2143.63,1155.26,73.22,149.02,3,1,2,0,1,1
2691,973.1,788.49,43.97,29.88,0,0,0,0,0,0
26492,2170.03,1400.21,68.79,109.48,4,2,0,4,1,1
10669,466.61,872.69,86.44,81.49,0,3,1,2,2,1
1027,686.82,1263.82,65.01,94.13,2,1,17,7,4,1
14873,1118.53,587.5,41.15,36.36,0,0,0,0,0,0
7399,1586.75,420.94,45.89,48.07,1,4,23,6,4,1
3504,601.02,1692.37,28.7,59.88,2,2,17,4,4,1
22319,354.28,574.75,93.72,54.29,3,6,1,1,2,1
14160,948.36,936.79,54.92,17.41,1,3,23,8,4,1
2559,315.76,597.7,55.47,28.98,5,9,1,5,3,1
21414,1075.31,1369.84,86.5,58.59,3,3,0,0,2,1
10864,378.28,976.65,33.44,76.27,0,0,0,0,0,0
14094,2269.15,2806.06,53.78,81.93,8,6,1,9,5,1
2213,815.78,685.84,43.86,21.29,0,0,0,0,0,0
946,188.93,104.33,58.48,25.69,3,10,3,3,3,1
37752,2648.01,4423.25,63.09,104.88,2,2,3,4,1,1
4008,1101.5,180.01,59.1,44.42,1,3,17,4,4,1
10065,892.41,1439.34,26.15,61.57,1,5,23,4,4,1
28236,1159.05,1444.8,69.55,124.21,1,1,3,0,1,1
21127,363.86,1873.09,37.54,61.46,17,3,3,21,5,1
11245,1098.15,424.58,36.49,41.51,0,0,0,0,0,0
4852,42.77,648.97,56.29,77.91,4,9,4,1,3,1
12533,561.69,584.44,63.49,56.16,3,3,25,2,4,1
1225,1175.94,659.57,28.89,54.95,0,0,0,0,0,0
2670,55.07,697.73,48.0,80.64,6,10,5,2,3,1
1141,111.25,326.22,46.02,70.81,7,8,1,2,3,1
14213,288.85,336.51,46.17,45.78,1,4,32,5,4,1
14954,451.03,729.62,70.73,87.16,11,0,0,17,5,1
42623,4731.73,1966.9,53.29,112.4,4,1,1,2,1,1
18819,1555.11,1574.36,45.98,17.57,0,3,11,9,4,1
11272,774.24,138.21,81.73,70.78,2,2,1,1,2,1
8530,57.91,592.47,36.93,77.9,0,0,0,0,0,0
1671,708.76,31.11,60.23,75.95,5,10,0,2,3,1
44534,4683.74,3540.73,66.76,98.87,3,0,0,1,1,1
7090,623.64,515.64,58.36,62.75,9,8,2,3,3,1
12358,809.03,323.75,51.38,20.67,0,0,0,0,0,0
10491,2415.36,789.2,91.54,93.36,0,3,1,2,2,1
43268,3776.13,728.35,50.37,140.96,0,5,2,3,1,1
14080,1154.15,327.67,39.39,64.94,0,1,0,0,0,0
29332,1370.1,2309.61,56.8,65.1,17,6,0,23,5,1
21035,2896.55,1235.75,51.09,121.44,4,2,0,1,1,1
8540,1904.08,1170.52,42.64,30.79,1,4,15,8,4,1
41994,2845.72,3395.54,65.6,119.82,2,1,0,1,1,1
10732,534.12,902.17,47.52,39.09,0,0,0,0,0,0
1877,663.48,949.62,54.96,18.83,0,1,0,0,0,0
5341,724.47,457.44,47.24,83.52,4,9,3,3,3,1
24523,289.75,984.35,99.47,59.75,2,0,1,1,2,1
2439,652.94,487.01,42.06,73.21,3,7,1,3,3,1
22909,1301.8,597.39,85.26,70.03,3,2,1,2,2,1
6322,451.29,411.31,61.76,13.06,8,9,1,1,3,1
11634,982.53,517.6,38.15,79.7,0,0,0,0,0,0
5276,804.92,141.99,50.56,65.38,0,0,0,0,0,0
7863,613.91,946.76,53.92,11.54,2,2,9,5,4,1
13360,1034.27,16.88,40.32,33.39,0,0,0,0,0,0
13449,322.36,585.4,46.55,9.95,0,0,0,0,0,0
8984,1095.08,967.84,30.56,36.97,0,0,0,0,0,0
14796,542.73,142.93,53.74,42.37,0,0,0,0,0,0
35100,3373.18,3723.46,54.25,102.38,2,1,0,0,1,1
18884,1370.35,1359.9,58.17,75.25,0,0,17,10,4,1
12938,177.62,1378.25,50.71,23.72,0,6,28,4,4,1
14129,1215.48,3714.46,63.48,102.03,3,0,0,1,1,1
17937,1185.96,1291.51,33.65,100.42,1,2,17,3,4,1
9838,1271.33,3812.93,57.45,104.24,2,3,0,2,1,1
3468,1201.52,1536.97,92.43,74.57,4,3,1,1,2,1
14535,80.63,994.53,33.39,104.59,2,3,20,7,4,1
6557,940.53,754.23,49.09,41.44,0,0,0,0,0,0
18561,1301.3,635.21,40.66,78.79,1,2,24,9,4,1
17943,4861.77,3518.01,40.2,89.43,1,1,0,4,1,1
7465,99.96,48.91,59.67,15.4,4,14,1,1,3,1
33602,4878.22,4045.21,73.09,87.95,4,1,0,2,1,1
2199,373.62,500.57,40.05,1.86,0,0,0,0,0,0
13658,147.68,36.98,40.71,17.46,0,1,0,0,0,0
3309,372.52,376.01,31.78,66.27,2,12,0,2,3,1
11567,1099.69,1043.14,30.1,41.76,0,2,13,2,4,1
11544,3146.21,1126.62,79.37,111.08,13,2,1,16,5,1
5382,1827.13,267.48,53.37,73.74,17,8,4,18,5,1
6308,1449.49,1343.89,60.4,81.8,1,1,26,7,4,1
2531,2366.25,2851.82,48.9,131.31,16,2,2,22,5,1
3445,542.42,537.29,32.27,21.54,0,0,0,0,0,0
17123,3450.8,3694.43,40.51,141.63,6,4,2,4,1,1
13744,696.68,360.48,49.63,62.6,0,0,0,0,0,0
2148,1145.32,610.11,31.86,53.74,0,1,0,0,0,0
994,504.16,653.92,30.1,7.35,7,8,2,2,3,1
42459,1524.61,3050.17,46.26,146.27,2,3,1,3,1,1
5285,1116.28,133.37,44.57,4.22,0,0,0,0,0,0
4051,746.18,655.3,52.05,18.15,4,10,3,4,3,1
6516,668.6,291.6,31.05,67.24,1,11,1,2,3,1
14206,896.71,135.79,28.12,56.81,0,0,0,0,0,0
1568,359.83,564.19,62.26,56.5,4,12,0,2,3,1
13626,79.12,867.51,43.03,56.65,0,0,0,0,0,0
17426,1505.23,751.81,65.45,20.37,0,5,23,6,4,1
7762,171.69,494.88,56.86,71.58,5,11,3,0,3,1
10049,1609.19,849.44,68.31,30.13,1,2,19,4,4,1
1738,2249.73,2138.59,49.11,94.83,15,3,2,17,5,1
34173,1854.36,1494.03,41.1,108.73,4,1,2,2,1,1
6542,1194.8,285.83,62.51,44.44,0,2,23,1,4,1
2176,1778.61,2288.73,42.35,125.72,13,9,2,22,5,1
29902,1246.74,3901.89,51.74,136.73,4,1,1,1,1,1
10031,1230.84,1405.01,40.86,68.94,15,2,0,16,5,1
6238,1851.28,651.56,46.7,53.58,2,4,18,7,4,1
42319,2149.68,4182.72,63.18,124.39,3,1,0,2,1,1
6147,1130.07,81.69,41.03,70.6,0,0,0,0,0,0
7537,808.51,700.05,35.89,70.34,0,1,0,0,0,0
16632,2915.41,3690.47,49.37,106.01,7,1,2,2,1,1
24562,2711.27,1213.65,59.45,62.01,16,5,2,29,5,1
47878,1537.59,2050.39,40.99,89.59,1,4,0,1,1,1
5038,1019.56,416.32,68.67,27.4,0,2,23,5,4,1
19804,1451.06,1970.92,93.08,50.29,1,3,1,1,2,1
1278,622.01,529.0,47.62,59.31,7,4,2,2,3,1
17009,1809.77,85.21,68.25,68.48,3,1,15,6,4,1
13527,1850.83,1027.07,34.75,52.6,1,4,18,1,4,1
24937,2319.15,2319.62,76.57,33.96,13,2,2,17,5,1
24833,2564.56,961.37,59.95,126.79,22,3,2,23,5,1
15419,1484.51,1406.96,33.9,42.73,1,4,17,4,4,1
19923,821.79,1459.88,90.47,77.96,0,2,0,0,2,1
36150,926.21,895.91,46.95,135.08,3,1,2,1,1,1
4069,1410.37,314.25,37.76,52.31,0,3,15,5,4,1
7531,1129.52,778.15,28.84,27.8,0,0,0,0,0,0
6155,593.66,2969.83,63.12,99.75,16,3,3,15,5,1
10626,567.21,2651.35,59.33,81.74,18,3,3,20,5,1
4334,1119.1,327.44,42.82,29.54,0,0,0,0,0,0
6050,717.9,682.95,42.53,75.51,1,6,1,2,3,1
24923,1101.18,1122.55,56.2,114.82,18,5,4,20,5,1
24076,3312.34,2287.77,42.84,130.74,18,3,0,25,5,1
8744,3327.98,2028.79,49.85,100.92,18,5,1,16,5,1
6696,3172.59,2854.58,62.89,101.12,11,4,1,22,5,1
18560,1446.55,1762.42,49.18,98.32,1,3,18,6,4,1
8090,648.5,754.36,29.2,27.86,0,0,0,0,0,0
858,175.14,307.03,33.45,48.34,0,2,0,0,0,0
22738,1703.96,1369.98,71.11,147.75,2,2,0,3,1,1
9216,93.89,193.79,44.93,70.54,0,1,0,0,0,0
3859,509.34,284.29,43.29,32.86,3,8,2,1,3,1
31063,2587.45,662.86,40.99,112.98,2,6,2,3,1,1
18109,1615.61,1949.39,94.28,60.35,0,1,1,0,2,1
4935,1060.03,254.46,87.43,62.16,1,2,1,0,2,1
2192,655.28,363.24,68.75,45.5,0,4,25,7,4,1
259,573.32,216.66,60.77,51.8,7,6,1,1,3,1
640,521.87,443.39,34.31,60.97,0,2,0,0,0,0
2794,58.21,139.98,43.0,18.02,9,15,2,4,3,1
33206,4641.67,893.17,66.23,114.62,2,4,1,2,1,1
4310,616.32,550.29,35.78,6.52,0,0,0,0,0,0
19871,463.42,489.68,65.87,48.88,1,1,19,3,4,1
12558,1839.57,1267.96,40.13,30.56,2,4,21,3,4,1
25858,1691.95,1110.55,48.47,91.05,6,1,0,3,1,1
15153,1378.49,4257.45,68.54,127.53,4,1,3,3,1,1
21472,1828.72,1535.1,92.66,93.98,7,2,1,1,2,1
11315,1505.47,2483.32,47.93,80.41,15,5,2,21,5,1
7037,271.61,267.42,59.85,34.09,5,11,2,1,3,1
11511,1870.33,699.95,76.7,116.64,5,1,0,1,2,1
4989,514.85,430.75,29.22,41.06,0,0,0,0,0,0
48862,904.04,3440.37,73.77,112.92,3,3,1,1,1,1
11810,3349.87,2892.64,52.48,60.57,19,7,3,21,5,1
1460,285.96,107.67,47.38,46.43,7,6,1,10,3,1
16742,2469.49,1940.93,53.63,89.1,11,1,1,14,5,1
21109,1214.37,560.79,36.55,31.72,13,5,2,19,5,1
9371,753.35,90.35,38.57,59.13,0,1,0,0,0,0
6150,1842.88,463.3,53.89,98.44,0,3,20,3,4,1
40979,2071.4,3540.54,56.59,142.9,6,0,0,3,1,1
3423,2885.67,1429.9,74.79,63.96,16,5,0,26,5,1
13436,220.39,111.38,47.12,36.04,0,0,0,0,0,0
31671,4387.88,4389.41,41.49,139.6,4,0,0,1,1,1
2383,77.94,349.62,45.01,8.2,0,0,0,0,0,0
3508,774.74,245.39,26.36,76.91,3,11,2,3,3,1
6130,1912.74,1593.52,81.07,63.85,0,0,1,2,2,1
1585,28.52,649.5,38.04,16.06,0,0,0,0,0,0
24152,2047.59,1646.02,92.29,113.91,1,1,0,1,2,1
6410,52.65,299.03,45.36,81.45,0,9,2,4,3,1
19037,291.03,1841.53,78.57,82.58,0,1,1,1,2,1
12738,288.85,29.45,51.38,77.25,0,0,0,0,0,0
26211,3433.1,872.36,44.66,120.58,5,2,0,5,1,1
42210,1131.01,3155.54,45.3,84.36,4,2,1,4,1,1
15317,1273.2,1585.79,89.43,104.42,1,1,0,0,2,1
16298,3244.58,4355.69,67.84,129.06,1,2,2,1,1,1
35180,4763.13,4145.62,56.9,102.28,4,2,2,4,1,1
9889,460.83,181.83,52.39,7.4,0,1,0,0,0,0
15000,1867.4,1902.89,50.39,47.03,12,4,1,25,5,1
6697,1080.52,784.11,30.86,6.94,0,0,0,0,0,0
38893,4707.83,2450.64,62.06,128.71,3,3,3,4,1,1
8258,1812.1,219.77,52.09,65.51,2,3,17,2,4,1
22547,2878.08,3741.28,65.3,135.14,2,5,1,3,1,1
4993,777.67,672.23,50.93,18.41,0,0,0,0,0,0
4291,268.21,120.87,54.37,67.08,2,12,1,3,3,1
3948,3310.3,1885.47,63.77,110.64,13,7,1,19,5,1
7649,415.99,1418.22,56.28,45.02,0,4,24,7,4,1
19441,813.01,1634.2,57.49,143.79,1,5,2,2,1,1
1964,825.01,1675.57,47.2,29.62,1,3,12,3,4,1
7139,552.19,461.13,54.05,40.81,4,8,2,5,3,1
9393,638.75,1703.99,58.89,32.28,1,3,15,9,4,1
10249,705.98,1729.02,50.58,14.41,1,0,22,6,4,1
7100,2049.51,949.22,69.57,70.02,13,3,2,19,5,1
35039,3718.51,2353.18,68.4,117.35,3,1,0,3,1,1
15284,1399.52,963.1,79.33,48.54,1,1,1,0,2,1
6589,2300.88,1595.93,81.73,42.26,4,1,1,2,2,1
5437,1163.9,400.36,69.15,63.8,1,3,15,7,4,1
7934,1537.97,189.62,92.56,83.05,1,4,0,0,2,1
18460,439.86,1255.1,50.74,69.19,0,3,21,4,4,1
4869,1101.55,412.52,29.3,57.18,0,0,0,0,0,0
22592,127.53,1750.81,95.47,91.15,7,3,0,0,2,1
1091,101.07,429.64,47.67,82.59,5,12,0,0,3,1
30972,1563.34,982.26,66.5,142.26,5,4,1,1,1,1
1414,347.11,539.89,46.44,79.96,6,9,0,4,3,1
9041,634.97,1669.17,98.18,74.16,4,2,0,0,2,1
4660,1077.27,495.99,68.44,94.81,1,4,15,7,4,1
33976,4902.63,744.48,58.9,111.5,2,2,2,1,1,1
7994,1544.73,890.97,34.69,57.69,1,3,17,4,4,1
15734,1106.24,1697.7,43.11,108.34,1,1,19,3,4,1
10840,1250.93,1541.54,45.75,95.87,2,1,20,4,4,1
10678,1023.33,165.05,54.24,67.4,0,0,0,0,0,0
2421,633.59,203.92,41.79,48.15,9,4,0,3,3,1
12203,814.9,101.35,46.89,27.78,0,1,0,0,0,0
24829,344.35,396.24,37.07,87.56,14,8,2,23,5,1
6327,790.22,286.93,64.4,51.39,3,12,1,3,3,1
13335,984.29,329.3,25.69,12.3,0,0,0,0,0,0
19753,1102.43,1657.23,87.38,103.94,0,1,2,1,2,1
19877,2816.07,249.2,38.49,136.94,13,2,1,26,5,1
13918,545.21,1409.3,36.26,35.39,1,3,15,4,4,1
33406,1155.97,2412.49,69.5,98.91,4,3,0,0,1,1
7932,282.36,600.88,52.85,74.33,0,0,0,0,0,0
3566,923.88,961.12,39.99,8.97,0,0,0,0,0,0
11350,877.75,1415.57,49.35,48.71,1,5,21,2,4,1
3758,1793.01,272.8,78.99,79.04,4,4,1,0,2,1
16060,2190.34,1700.78,80.07,82.65,2,2,1,0,2,1
9220,1122.1,728.8,52.53,72.67,0,0,0,0,0,0
20263,860.88,1296.3,82.02,108.61,2,0,0,0,2,1
25803,1408.69,364.58,56.75,36.03,18,7,1,20,5,1
25580,1337.67,3545.23,47.51,148.42,1,3,2,2,1,1
10486,446.3,622.93,29.78,77.44,0,1,0,0,0,0
19572,974.44,526.92,30.48,35.54,1,1,15,4,4,1
22106,469.63,523.64,76.69,77.92,2,2,1,0,2,1
17821,3293.38,1987.24,48.21,91.01,14,9,1,12,5,1
6372,972.57,85.65,33.38,74.43,0,0,0,0,0,0
3671,580.97,1498.18,51.21,42.26,0,4,17,2,4,1
6576,2049.65,2450.74,74.33,71.49,19,3,1,27,5,1
17993,714.11,1134.19,45.92,55.08,1,1,17,7,4,1
9705,2672.05,3791.52,67.08,96.47,3,1,1,0,1,1
23934,940.55,938.3,38.49,131.06,11,4,0,19,5,1
8591,2335.03,750.44,44.76,129.53,3,1,2,0,1,1
9600,3089.18,880.19,39.27,56.25,17,5,3,9,5,1
41850,3080.08,2897.32,62.94,147.81,3,2,3,6,1,1
1227,711.79,1617.55,56.42,37.74,17,6,0,22,5,1
36544,2195.05,2855.0,43.43,145.46,4,1,4,2,1,1
11810,3038.74,465.9,53.95,128.3,14,3,0,24,5,1
22167,117.02,1785.59,96.28,108.01,6,2,1,2,2,1
19674,1438.16,2407.06,65.64,80.38,1,3,0,3,1,1
12408,1511.02,1402.18,37.97,71.74,0,4,12,3,4,1
715,383.45,249.09,31.45,33.99,0,1,0,0,0,0
25194,1484.88,1426.73,72.42,94.52,14,5,1,15,5,1
5457,714.0,904.46,92.92,61.98,4,2,2,1,2,1
15271,3440.25,4177.89,51.08,95.2,1,0,0,2,1,1
35704,815.56,1472.22,63.45,107.9,5,1,1,2,1,1
6943,1724.03,1700.72,97.48,77.44,5,2,2,1,2,1
6583,1278.39,779.53,52.39,58.79,0,2,14,3,4,1
29440,2180.39,3674.04,71.2,104.25,5,2,0,2,1,1
492,948.25,668.34,32.81,72.58,0,1,0,0,0,0
6006,517.3,129.07,25.83,45.5,3,14,2,3,3,1
8884,821.02,683.31,45.07,75.39,0,1,0,0,0,0
46860,2360.66,1757.72,45.33,89.67,1,1,3,2,1,1
47786,3843.42,3097.33,71.32,116.38,3,1,0,5,1,1
36355,3587.6,843.49,70.49,92.96,3,0,2,3,1,1
4026,83.51,77.37,55.96,15.48,8,10,2,1,3,1
10424,2370.56,1141.22,89.55,45.64,2,1,0,3,2,1
6070,1424.82,1183.88,38.99,87.57,1,1,24,2,4,1
8598,940.21,761.41,39.36,3.57,0,0,0,0,0,0
28655,3027.25,588.5,79.84,45.35,12,5,2,23,5,1
19665,4587.82,934.68,51.87,115.63,3,1,0,3,1,1
1259,191.48,611.31,44.38,19.37,5,3,3,3,3,1
14073,858.49,166.13,32.57,12.53,0,1,0,0,0,0
25495,774.62,1945.8,53.1,31.66,16,4,4,18,5,1
43862,4709.05,4236.47,73.93,88.78,3,0,2,4,1,1
37553,4858.87,1958.71,74.69,111.88,6,1,1,0,1,1
7421,475.92,418.5,45.87,0.26,0,1,0,0,0,0
10525,401.94,1593.96,36.64,21.47,0,1,30,4,4,1
15002,638.92,878.87,92.98,80.75,1,1,1,0,2,1
10850,1394.19,278.27,95.23,104.03,5,1,0,0,2,1
16779,1301.09,1606.73,94.37,111.9,3,2,1,0,2,1
8993,1155.19,842.56,59.15,36.88,1,6,22,2,4,1
8619,4198.71,1068.09,56.14,88.56,1,4,0,2,1,1
5977,265.16,1383.28,62.9,14.81,0,1,23,5,4,1
11587,177.42,1665.0,43.06,104.5,0,7,24,6,4,1
18439,541.52,366.2,43.07,79.69,2,3,18,6,4,1
24170,134.78,404.77,79.82,61.58,0,0,2,1,2,1
22271,3425.74,2702.43,48.02,135.05,3,2,2,4,1,1
7001,2450.14,1121.11,75.86,80.16,1,2,2,0,2,1
10458,2018.41,317.29,76.96,79.85,1,3,1,0,2,1
6962,32.73,692.89,53.36,50.57,0,0,0,0,0,0
3458,589.77,585.64,44.44,73.55,5,11,4,3,3,1
19165,1081.1,1699.62,29.01,27.54,2,4,18,4,4,1
5895,113.27,244.48,29.95,9.97,0,0,0,0,0,0
3939,302.93,700.85,27.12,35.62,0,3,20,8,4,1
1008,904.74,374.01,51.41,85.63,1,1,12,3,4,1
5223,1353.21,134.38,67.26,106.51,1,4,28,10,4,1
20576,814.26,1916.77,60.96,86.51,22,5,4,28,5,1
18776,1700.45,1821.7,76.73,75.45,1,2,1,0,2,1
19620,2009.08,2612.67,37.11,135.26,21,4,2,28,5,1
18815,1614.02,444.74,64.41,85.64,0,1,14,3,4,1
782,520.29,294.49,34.18,21.33,2,10,1,7,3,1
4153,722.93,98.04,26.75,29.78,0,1,0,0,0,0
11880,407.72,35.48,35.23,64.26,0,1,0,0,0,0
12988,898.62,859.19,39.85,10.47,0,1,0,0,0,0
13429,345.07,86.82,29.35,55.93,0,0,0,0,0,0
5179,296.84,717.55,92.64,86.65,3,3,2,1,2,1
13918,1145.35,2935.6,42.41,37.19,15,2,3,16,5,1
2910,291.69,883.79,27.91,4.46,0,0,0,0,0,0
4177,486.25,200.96,33.49,80.35,4,8,1,8,3,1
17197,898.99,1646.56,80.42,68.47,0,2,1,2,2,1
4150,243.54,285.87,63.77,26.74,6,6,1,0,3,1
6985,465.31,1140.28,55.06,101.86,0,1,20,3,4,1
28691,2190.86,1402.5,76.64,84.51,14,6,1,20,5,1
4517,260.15,1368.74,54.43,64.53,12,7,3,26,5,1
4942,1037.97,1448.03,33.05,91.62,1,7,28,5,4,1
35568,1098.15,638.53,50.71,107.46,1,2,0,5,1,1
3974,187.63,323.12,44.03,86.77,9,10,2,1,3,1
20101,1360.2,582.58,45.52,71.22,10,2,3,21,5,1
8598,286.78,512.13,63.72,58.34,0,1,22,3,4,1
4633,432.77,118.17,53.47,39.08,0,0,0,0,0,0
49600,4913.75,3243.34,71.55,89.48,6,3,2,4,1,1
12531,1040.89,172.98,37.45,1.15,0,0,0,0,0,0
3098,596.83,607.6,53.39,9.83,7,15,4,4,3,1
7905,202.79,78.39,39.19,79.27,2,4,29,3,4,1
11886,1131.39,986.45,27.66,23.3,0,0,0,0,0,0
21355,3735.56,768.51,68.72,125.68,4,2,0,3,1,1
1186,685.35,203.78,59.65,25.26,7,11,1,4,3,1
5828,665.18,200.57,28.06,72.89,0,2,0,0,0,0
15550,3947.21,2161.27,42.9,133.8,1,5,1,0,1,1
2449,658.07,50.66,47.34,35.68,0,0,0,0,0,0
2738,173.43,31.86,45.21,87.85,4,10,1,2,3,1
12695,830.2,611.63,41.14,37.51,0,0,0,0,0,0
12110,4441.12,1797.97,56.46,116.39,3,4,1,3,1,1
3520,992.9,1694.4,50.87,96.85,3,2,19,5,4,1
16873,1785.55,288.16,94.93,112.01,2,3,2,0,2,1
4244,691.43,13.27,50.75,45.26,7,9,1,2,3,1
4352,1688.93,695.11,96.83,62.72,5,0,1,1,2,1
3105,270.45,508.37,43.23,62.65,6,6,4,3,3,1
10942,735.54,119.48,43.83,14.94,0,0,0,0,0,0
9141,151.48,1097.2,62.94,15.59,2,2,21,1,4,1
3042,231.43,561.87,43.76,45.8,4,8,2,2,3,1
4618,924.61,320.98,45.82,72.95,1,2,24,2,4,1
5498,1141.47,217.8,32.83,77.57,0,1,0,0,0,0
12055,2372.26,1428.31,96.0,83.47,2,1,1,2,2,1
26698,2644.58,1699.96,53.49,135.77,24,3,0,16,5,1
25747,2151.2,1124.1,41.35,55.17,12,3,1,16,5,1
12192,2036.95,476.11,75.33,74.38,17,5,2,19,5,1
3108,3001.16,671.59,71.54,133.02,14,6,3,27,5,1
13284,509.8,322.16,69.08,81.26,15,5,0,16,5,1
3356,1778.56,1085.06,54.9,44.71,0,5,23,6,4,1
2869,531.97,143.5,31.42,20.58,3,13,1,4,3,1
14170,1178.19,505.1,51.87,102.91,0,4,20,5,4,1
5854,2262.33,1143.12,83.63,41.49,3,2,1,2,2,1
30132,1738.51,1563.64,62.39,85.32,4,1,2,0,1,1
22032,2915.96,1649.36,45.4,86.24,18,3,3,17,5,1
11937,514.49,470.21,40.52,75.91,1,6,22,2,4,1
9169,1013.44,1213.39,66.51,40.86,0,3,25,7,4,1
4449,85.81,312.06,41.43,81.92,3,11,1,2,3,1
4141,2076.11,1566.77,84.16,79.87,1,1,1,2,2,1
14522,1174.93,841.39,51.01,32.64,0,0,0,0,0,0
7132,247.42,98.73,61.4,10.51,4,10,3,2,3,1
45630,3977.69,3807.45,47.58,98.45,6,1,0,3,1,1
11265,2850.98,2987.81,70.5,114.66,14,3,2,18,5,1
6365,208.45,610.59,46.27,1.68,0,0,0,0,0,0
42846,3593.86,3379.6,70.87,105.98,2,3,2,1,1,1
27461,4407.41,2171.22,62.29,112.53,2,4,1,1,1,1
15554,744.94,874.57,88.44,100.61,3,1,2,0,2,1
8861,2884.2,3445.54,65.47,109.72,5,3,1,1,1,1
9941,857.39,1207.98,65.91,24.87,1,3,27,4,4,1
14221,951.38,2864.76,76.56,59.65,15,7,4,22,5,1
6240,486.89,509.02,52.86,80.66,3,10,2,4,3,1
19732,512.88,632.9,77.76,80.02,2,2,2,2,2,1
17817,1154.73,224.58,26.43,25.93,0,5,30,6,4,1
6267,540.88,569.17,39.12,3.84,0,1,0,0,0,0
40315,830.81,3870.34,52.26,107.97,2,3,0,1,1,1
336,152.6,974.42,25.6,58.97,0,1,0,0,0,0
18785,1510.48,1097.24,40.17,77.19,0,4,20,3,4,1
15108,4582.59,1110.37,63.08,118.33,3,1,1,1,1,1
16795,142.22,298.93,63.71,51.68,0,4,22,3,4,1
11364,3101.48,1902.08,47.15,76.71,12,3,4,21,5,1
12631,1791.78,2031.66,49.62,82.79,1,4,3,2,1,1
511,1258.98,896.58,68.03,95.57,1,2,27,0,4,1
